trip_id,stop_name,scheduled,actual,passengers_on,passengers_off
T0015,Sunset / Rexford,2025-10-01 20:13:00,2025-10-01 20:17:00,50,34
T0015,Sunset / Alpine,2025-10-01 20:14:00,2025-10-01 20:18:00,44,32
T0015,Sunset / Foothill,2025-10-01 20:14:00,2025-10-01 20:18:00,39,6
T0015,Sunset / Maple,2025-10-01 20:15:00,2025-10-01 20:19:00,36,31
T0015,Sunset / Hillcrest,2025-10-01 20:16:00,2025-10-01 20:22:00,0,18
T0016,Broadway / Venice,2025-10-01 06:00:00,2025-10-01 06:00:00,45,0
T0016,Broadway / Pico,2025-10-01 06:01:00,2025-10-01 06:01:00,43,18
T0016,Broadway / 12th,2025-10-01 06:02:00,2025-10-01 06:02:00,32,24
T0016,Broadway / Olympic,2025-10-01 06:04:00,2025-10-01 06:04:00,30,45
T0016,Broadway / 8th,2025-10-01 06:05:00,2025-10-01 06:05:00,32,15
T0016,Broadway / 7th,2025-10-01 06:06:00,2025-10-01 06:07:00,41,21
T0016,Broadway / 5th,2025-10-01 06:07:00,2025-10-01 06:10:00,29,35
T0016,Broadway / 2nd,2025-10-01 06:09:00,2025-10-01 06:12:00,24,10
T0016,Broadway / 1st,2025-10-01 06:10:00,2025-10-01 06:13:00,43,24
T0016,Broadway / Arcadia,2025-10-01 06:11:00,2025-10-01 06:14:00,17,42
T0016,Cesar E Chavez / Broadway,2025-10-01 06:13:00,2025-10-01 06:16:00,45,35
T0016,Cesar E Chavez / Grand,2025-10-01 06:14:00,2025-10-01 06:17:00,35,25
T0016,Sunset / Figueroa,2025-10-01 06:15:00,2025-10-01 06:22:00,21,23
T0016,Sunset / Beaudry,2025-10-01 06:16:00,2025-10-01 06:23:00,40,20
T0016,Sunset / Marion,2025-10-01 06:16:00,2025-10-01 06:23:00,25,16
T0016,Sunset / Vin Scully - Dodger Stadium,2025-10-01 06:17:00,2025-10-01 06:24:00,33,27
T0016,Sunset / Douglas,2025-10-01 06:18:00,2025-10-01 06:26:00,39,16
T0016,Sunset / Portia,2025-10-01 06:18:00,2025-10-01 06:27:00,38,43
T0016,Sunset / Echo Park,2025-10-01 06:19:00,2025-10-01 06:28:00,22,10
T0016,Sunset / Park,2025-10-01 06:20:00,2025-10-01 06:29:00,47,34
T0016,Sunset / Alvarado,2025-10-01 06:20:00,2025-10-01 06:29:00,0,15
T0017,Broadway / Venice,2025-10-01 07:00:00,2025-10-01 07:00:00,40,0
T0017,Broadway / Pico,2025-10-01 07:01:00,2025-10-01 07:01:00,17,17
T0017,Broadway / 12th,2025-10-01 07:02:00,2025-10-01 07:03:00,15,42
T0017,Broadway / Olympic,2025-10-01 07:04:00,2025-10-01 07:06:00,38,27
T0017,Broadway / 8th,2025-10-01 07:05:00,2025-10-01 07:07:00,19,13
T0017,Broadway / 7th,2025-10-01 07:06:00,2025-10-01 07:08:00,12,15
T0017,Broadway / 5th,2025-10-01 07:07:00,2025-10-01 07:09:00,42,37
T0017,Broadway / 2nd,2025-10-01 07:09:00,2025-10-01 07:13:00,12,34
T0017,Broadway / 1st,2025-10-01 07:10:00,2025-10-01 07:14:00,17,35
T0017,Broadway / Arcadia,2025-10-01 07:11:00,2025-10-01 07:15:00,32,21
T0017,Cesar E Chavez / Broadway,2025-10-01 07:13:00,2025-10-01 07:17:00,10,37
T0017,Cesar E Chavez / Grand,2025-10-01 07:14:00,2025-10-01 07:18:00,46,7
T0017,Sunset / Figueroa,2025-10-01 07:15:00,2025-10-01 07:19:00,29,31
T0017,Sunset / Beaudry,2025-10-01 07:16:00,2025-10-01 07:22:00,31,34
T0017,Sunset / Marion,2025-10-01 07:16:00,2025-10-01 07:22:00,34,6
T0017,Sunset / Vin Scully - Dodger Stadium,2025-10-01 07:17:00,2025-10-01 07:23:00,19,24
T0017,Sunset / Douglas,2025-10-01 07:18:00,2025-10-01 07:24:00,37,8
T0017,Sunset / Portia,2025-10-01 07:18:00,2025-10-01 07:25:00,31,22
T0017,Sunset / Echo Park,2025-10-01 07:19:00,2025-10-01 07:26:00,29,12
T0017,Sunset / Park,2025-10-01 07:20:00,2025-10-01 07:27:00,21,43
T0017,Sunset / Alvarado,2025-10-01 07:20:00,2025-10-01 07:27:00,0,5
T0018,Broadway / Venice,2025-10-01 08:00:00,2025-10-01 08:00:00,32,0
T0018,Broadway / Pico,2025-10-01 08:01:00,2025-10-01 08:01:00,40,41
T0018,Broadway / 12th,2025-10-01 08:02:00,2025-10-01 08:02:00,18,38
T0018,Broadway / Olympic,2025-10-01 08:04:00,2025-10-01 08:04:00,42,11
T0018,Broadway / 8th,2025-10-01 08:05:00,2025-10-01 08:05:00,10,21
T0018,Broadway / 7th,2025-10-01 08:06:00,2025-10-01 08:06:00,44,34
T0018,Broadway / 5th,2025-10-01 08:07:00,2025-10-01 08:07:00,28,17
T0018,Broadway / 2nd,2025-10-01 08:09:00,2025-10-01 08:09:00,42,7
T0018,Broadway / 1st,2025-10-01 08:10:00,2025-10-01 08:10:00,14,19
T0018,Broadway / Arcadia,2025-10-01 08:11:00,2025-10-01 08:11:00,49,38
T0018,Cesar E Chavez / Broadway,2025-10-01 08:13:00,2025-10-01 08:13:00,13,18
T0018,Cesar E Chavez / Grand,2025-10-01 08:14:00,2025-10-01 08:14:00,40,35
T0018,Sunset / Figueroa,2025-10-01 08:15:00,2025-10-01 08:16:00,41,6
T0018,Sunset / Beaudry,2025-10-01 08:16:00,2025-10-01 08:17:00,22,11
T0018,Sunset / Marion,2025-10-01 08:16:00,2025-10-01 08:20:00,11,42
T0018,Sunset / Vin Scully - Dodger Stadium,2025-10-01 08:17:00,2025-10-01 08:21:00,18,23
T0018,Sunset / Douglas,2025-10-01 08:18:00,2025-10-01 08:22:00,27,5
T0018,Sunset / Portia,2025-10-01 08:18:00,2025-10-01 08:26:00,44,38
T0018,Sunset / Echo Park,2025-10-01 08:19:00,2025-10-01 08:27:00,20,11
T0018,Sunset / Park,2025-10-01 08:20:00,2025-10-01 08:28:00,20,36
T0018,Sunset / Alvarado,2025-10-01 08:20:00,2025-10-01 08:29:00,0,26
T0019,Broadway / Venice,2025-10-01 09:00:00,2025-10-01 09:00:00,20,0
T0019,Broadway / Pico,2025-10-01 09:01:00,2025-10-01 09:01:00,23,35
T0019,Broadway / 12th,2025-10-01 09:02:00,2025-10-01 09:02:00,18,31
T0019,Broadway / Olympic,2025-10-01 09:04:00,2025-10-01 09:06:00,16,16
T0019,Broadway / 8th,2025-10-01 09:05:00,2025-10-01 09:09:00,16,9
T0019,Broadway / 7th,2025-10-01 09:06:00,2025-10-01 09:10:00,28,29
T0019,Broadway / 5th,2025-10-01 09:07:00,2025-10-01 09:11:00,38,30
T0019,Broadway / 2nd,2025-10-01 09:09:00,2025-10-01 09:15:00,37,9
T0019,Broadway / 1st,2025-10-01 09:10:00,2025-10-01 09:18:00,35,12
T0019,Broadway / Arcadia,2025-10-01 09:11:00,2025-10-01 09:19:00,39,31
T0019,Cesar E Chavez / Broadway,2025-10-01 09:13:00,2025-10-01 09:23:00,42,11
T0019,Cesar E Chavez / Grand,2025-10-01 09:14:00,2025-10-01 09:26:00,26,44
T0019,Sunset / Figueroa,2025-10-01 09:15:00,2025-10-01 09:27:00,23,38
T0019,Sunset / Beaudry,2025-10-01 09:16:00,2025-10-01 09:28:00,22,10
T0019,Sunset / Marion,2025-10-01 09:16:00,2025-10-01 09:28:00,47,41
T0019,Sunset / Vin Scully - Dodger Stadium,2025-10-01 09:17:00,2025-10-01 09:29:00,44,27
T0019,Sunset / Douglas,2025-10-01 09:18:00,2025-10-01 09:32:00,46,37
T0019,Sunset / Portia,2025-10-01 09:18:00,2025-10-01 09:32:00,50,34
T0019,Sunset / Echo Park,2025-10-01 09:19:00,2025-10-01 09:33:00,12,30
T0019,Sunset / Park,2025-10-01 09:20:00,2025-10-01 09:34:00,14,31
T0019,Sunset / Alvarado,2025-10-01 09:20:00,2025-10-01 09:34:00,0,23
T0020,Broadway / Venice,2025-10-01 10:00:00,2025-10-01 10:00:00,25,0
T0020,Broadway / Pico,2025-10-01 10:01:00,2025-10-01 10:03:00,37,16
T0020,Broadway / 12th,2025-10-01 10:02:00,2025-10-01 10:05:00,40,16
T0020,Broadway / Olympic,2025-10-01 10:04:00,2025-10-01 10:08:00,48,6
T0020,Broadway / 8th,2025-10-01 10:05:00,2025-10-01 10:09:00,45,30
T0020,Broadway / 7th,2025-10-01 10:06:00,2025-10-01 10:12:00,18,18
T0020,Broadway / 5th,2025-10-01 10:07:00,2025-10-01 10:15:00,20,29
T0020,Broadway / 2nd,2025-10-01 10:09:00,2025-10-01 10:17:00,29,22
T0020,Broadway / 1st,2025-10-01 10:10:00,2025-10-01 10:18:00,32,18
T0020,Broadway / Arcadia,2025-10-01 10:11:00,2025-10-01 10:19:00,30,30
T0020,Cesar E Chavez / Broadway,2025-10-01 10:13:00,2025-10-01 10:23:00,32,27
T0020,Cesar E Chavez / Grand,2025-10-01 10:14:00,2025-10-01 10:29:00,46,10
T0020,Sunset / Figueroa,2025-10-01 10:15:00,2025-10-01 10:30:00,41,41
T0020,Sunset / Beaudry,2025-10-01 10:16:00,2025-10-01 10:31:00,35,18
T0020,Sunset / Marion,2025-10-01 10:16:00,2025-10-01 10:33:00,44,23
T0020,Sunset / Vin Scully - Dodger Stadium,2025-10-01 10:17:00,2025-10-01 10:34:00,44,5
T0020,Sunset / Douglas,2025-10-01 10:18:00,2025-10-01 10:35:00,12,43
T0020,Sunset / Portia,2025-10-01 10:18:00,2025-10-01 10:35:00,36,7
T0020,Sunset / Echo Park,2025-10-01 10:19:00,2025-10-01 10:36:00,43,15
T0020,Sunset / Park,2025-10-01 10:20:00,2025-10-01 10:37:00,47,7
T0020,Sunset / Alvarado,2025-10-01 10:20:00,2025-10-01 10:37:00,0,40
T0021,Broadway / Venice,2025-10-01 11:00:00,2025-10-01 11:00:00,31,0
T0021,Broadway / Pico,2025-10-01 11:01:00,2025-10-01 11:01:00,42,45
T0021,Broadway / 12th,2025-10-01 11:02:00,2025-10-01 11:02:00,47,13
T0021,Broadway / Olympic,2025-10-01 11:04:00,2025-10-01 11:04:00,44,43
T0021,Broadway / 8th,2025-10-01 11:05:00,2025-10-01 11:06:00,17,9
T0021,Broadway / 7th,2025-10-01 11:06:00,2025-10-01 11:07:00,44,40
T0021,Broadway / 5th,2025-10-01 11:07:00,2025-10-01 11:08:00,29,43
T0021,Broadway / 2nd,2025-10-01 11:09:00,2025-10-01 11:10:00,23,31
T0021,Broadway / 1st,2025-10-01 11:10:00,2025-10-01 11:11:00,13,14
T0021,Broadway / Arcadia,2025-10-01 11:11:00,2025-10-01 11:12:00,23,17
T0021,Cesar E Chavez / Broadway,2025-10-01 11:13:00,2025-10-01 11:14:00,41,39
T0021,Cesar E Chavez / Grand,2025-10-01 11:14:00,2025-10-01 11:15:00,11,9
T0021,Sunset / Figueroa,2025-10-01 11:15:00,2025-10-01 11:16:00,45,10
T0021,Sunset / Beaudry,2025-10-01 11:16:00,2025-10-01 11:17:00,41,9
T0021,Sunset / Marion,2025-10-01 11:16:00,2025-10-01 11:17:00,20,30
T0021,Sunset / Vin Scully - Dodger Stadium,2025-10-01 11:17:00,2025-10-01 11:18:00,29,9
T0021,Sunset / Douglas,2025-10-01 11:18:00,2025-10-01 11:20:00,21,30
T0021,Sunset / Portia,2025-10-01 11:18:00,2025-10-01 11:22:00,29,24
T0021,Sunset / Echo Park,2025-10-01 11:19:00,2025-10-01 11:24:00,21,7
T0021,Sunset / Park,2025-10-01 11:20:00,2025-10-01 11:25:00,12,44
T0021,Sunset / Alvarado,2025-10-01 11:20:00,2025-10-01 11:26:00,0,23
T0022,Broadway / Venice,2025-10-01 12:00:00,2025-10-01 12:00:00,41,0
T0022,Broadway / Pico,2025-10-01 12:01:00,2025-10-01 12:01:00,16,35
T0022,Broadway / 12th,2025-10-01 12:02:00,2025-10-01 12:06:00,32,26
T0022,Broadway / Olympic,2025-10-01 12:04:00,2025-10-01 12:08:00,20,29
T0022,Broadway / 8th,2025-10-01 12:05:00,2025-10-01 12:09:00,34,24
T0022,Broadway / 7th,2025-10-01 12:06:00,2025-10-01 12:10:00,34,8
T0022,Broadway / 5th,2025-10-01 12:07:00,2025-10-01 12:11:00,37,24
T0022,Broadway / 2nd,2025-10-01 12:09:00,2025-10-01 12:13:00,28,42
T0022,Broadway / 1st,2025-10-01 12:10:00,2025-10-01 12:14:00,36,25
T0022,Broadway / Arcadia,2025-10-01 12:11:00,2025-10-01 12:15:00,43,33
T0022,Cesar E Chavez / Broadway,2025-10-01 12:13:00,2025-10-01 12:17:00,11,43
T0022,Cesar E Chavez / Grand,2025-10-01 12:14:00,2025-10-01 12:18:00,50,43
T0022,Sunset / Figueroa,2025-10-01 12:15:00,2025-10-01 12:19:00,44,15
T0022,Sunset / Beaudry,2025-10-01 12:16:00,2025-10-01 12:20:00,18,25
T0022,Sunset / Marion,2025-10-01 12:16:00,2025-10-01 12:22:00,41,34
T0022,Sunset / Vin Scully - Dodger Stadium,2025-10-01 12:17:00,2025-10-01 12:24:00,14,31
T0022,Sunset / Douglas,2025-10-01 12:18:00,2025-10-01 12:25:00,47,31
T0022,Sunset / Portia,2025-10-01 12:18:00,2025-10-01 12:25:00,11,17
T0022,Sunset / Echo Park,2025-10-01 12:19:00,2025-10-01 12:30:00,50,15
T0022,Sunset / Park,2025-10-01 12:20:00,2025-10-01 12:31:00,16,17
T0022,Sunset / Alvarado,2025-10-01 12:20:00,2025-10-01 12:32:00,0,29
T0023,Broadway / Venice,2025-10-01 13:00:00,2025-10-01 13:01:00,18,0
T0023,Broadway / Pico,2025-10-01 13:01:00,2025-10-01 13:03:00,30,16
T0023,Broadway / 12th,2025-10-01 13:02:00,2025-10-01 13:05:00,49,42
T0023,Broadway / Olympic,2025-10-01 13:04:00,2025-10-01 13:07:00,45,45
T0023,Broadway / 8th,2025-10-01 13:05:00,2025-10-01 13:08:00,36,35
T0023,Broadway / 7th,2025-10-01 13:06:00,2025-10-01 13:09:00,14,8
T0023,Broadway / 5th,2025-10-01 13:07:00,2025-10-01 13:10:00,35,19
T0023,Broadway / 2nd,2025-10-01 13:09:00,2025-10-01 13:12:00,22,21
T0023,Broadway / 1st,2025-10-01 13:10:00,2025-10-01 13:13:00,42,26
T0023,Broadway / Arcadia,2025-10-01 13:11:00,2025-10-01 13:14:00,32,18
T0023,Cesar E Chavez / Broadway,2025-10-01 13:13:00,2025-10-01 13:16:00,33,32
T0023,Cesar E Chavez / Grand,2025-10-01 13:14:00,2025-10-01 13:19:00,45,29
T0023,Sunset / Figueroa,2025-10-01 13:15:00,2025-10-01 13:20:00,14,19
T0023,Sunset / Beaudry,2025-10-01 13:16:00,2025-10-01 13:21:00,26,13
T0023,Sunset / Marion,2025-10-01 13:16:00,2025-10-01 13:21:00,47,11
T0023,Sunset / Vin Scully - Dodger Stadium,2025-10-01 13:17:00,2025-10-01 13:22:00,14,9
T0023,Sunset / Douglas,2025-10-01 13:18:00,2025-10-01 13:23:00,16,31
T0023,Sunset / Portia,2025-10-01 13:18:00,2025-10-01 13:23:00,48,32
T0023,Sunset / Echo Park,2025-10-01 13:19:00,2025-10-01 13:25:00,37,33
T0023,Sunset / Park,2025-10-01 13:20:00,2025-10-01 13:26:00,36,8
T0023,Sunset / Alvarado,2025-10-01 13:20:00,2025-10-01 13:26:00,0,16
T0024,Broadway / Venice,2025-10-01 14:00:00,2025-10-01 14:00:00,16,0
T0024,Broadway / Pico,2025-10-01 14:01:00,2025-10-01 14:01:00,40,19
T0024,Broadway / 12th,2025-10-01 14:02:00,2025-10-01 14:02:00,38,39
T0024,Broadway / Olympic,2025-10-01 14:04:00,2025-10-01 14:04:00,42,37
T0024,Broadway / 8th,2025-10-01 14:05:00,2025-10-01 14:05:00,38,17
T0024,Broadway / 7th,2025-10-01 14:06:00,2025-10-01 14:06:00,35,23
T0024,Broadway / 5th,2025-10-01 14:07:00,2025-10-01 14:08:00,35,41
T0024,Broadway / 2nd,2025-10-01 14:09:00,2025-10-01 14:10:00,43,11
T0024,Broadway / 1st,2025-10-01 14:10:00,2025-10-01 14:11:00,22,15
T0024,Broadway / Arcadia,2025-10-01 14:11:00,2025-10-01 14:12:00,16,24
T0024,Cesar E Chavez / Broadway,2025-10-01 14:13:00,2025-10-01 14:14:00,21,26
T0024,Cesar E Chavez / Grand,2025-10-01 14:14:00,2025-10-01 14:15:00,38,25
T0024,Sunset / Figueroa,2025-10-01 14:15:00,2025-10-01 14:18:00,16,40
T0024,Sunset / Beaudry,2025-10-01 14:16:00,2025-10-01 14:19:00,14,16
T0024,Sunset / Marion,2025-10-01 14:16:00,2025-10-01 14:19:00,34,23
T0024,Sunset / Vin Scully - Dodger Stadium,2025-10-01 14:17:00,2025-10-01 14:23:00,49,23
T0024,Sunset / Douglas,2025-10-01 14:18:00,2025-10-01 14:24:00,30,14
T0024,Sunset / Portia,2025-10-01 14:18:00,2025-10-01 14:24:00,14,42
T0024,Sunset / Echo Park,2025-10-01 14:19:00,2025-10-01 14:25:00,48,17
T0024,Sunset / Park,2025-10-01 14:20:00,2025-10-01 14:29:00,47,30
T0024,Sunset / Alvarado,2025-10-01 14:20:00,2025-10-01 14:29:00,0,27
T0025,Broadway / Venice,2025-10-01 15:00:00,2025-10-01 15:00:00,30,0
T0025,Broadway / Pico,2025-10-01 15:01:00,2025-10-01 15:01:00,15,5
T0025,Broadway / 12th,2025-10-01 15:02:00,2025-10-01 15:02:00,23,32
T0025,Broadway / Olympic,2025-10-01 15:04:00,2025-10-01 15:04:00,44,30
T0025,Broadway / 8th,2025-10-01 15:05:00,2025-10-01 15:06:00,13,6
T0025,Broadway / 7th,2025-10-01 15:06:00,2025-10-01 15:07:00,24,31
T0025,Broadway / 5th,2025-10-01 15:07:00,2025-10-01 15:08:00,37,6
T0025,Broadway / 2nd,2025-10-01 15:09:00,2025-10-01 15:10:00,30,33
T0025,Broadway / 1st,2025-10-01 15:10:00,2025-10-01 15:11:00,10,39
T0025,Broadway / Arcadia,2025-10-01 15:11:00,2025-10-01 15:12:00,19,13
T0025,Cesar E Chavez / Broadway,2025-10-01 15:13:00,2025-10-01 15:14:00,34,29
T0025,Cesar E Chavez / Grand,2025-10-01 15:14:00,2025-10-01 15:15:00,34,5
T0025,Sunset / Figueroa,2025-10-01 15:15:00,2025-10-01 15:16:00,10,14
T0025,Sunset / Beaudry,2025-10-01 15:16:00,2025-10-01 15:21:00,17,38
T0025,Sunset / Marion,2025-10-01 15:16:00,2025-10-01 15:21:00,10,45
T0025,Sunset / Vin Scully - Dodger Stadium,2025-10-01 15:17:00,2025-10-01 15:22:00,50,24
T0025,Sunset / Douglas,2025-10-01 15:18:00,2025-10-01 15:23:00,25,7
T0025,Sunset / Portia,2025-10-01 15:18:00,2025-10-01 15:24:00,10,26
T0025,Sunset / Echo Park,2025-10-01 15:19:00,2025-10-01 15:25:00,23,13
T0025,Sunset / Park,2025-10-01 15:20:00,2025-10-01 15:26:00,23,36
T0025,Sunset / Alvarado,2025-10-01 15:20:00,2025-10-01 15:26:00,0,21
T0026,Broadway / Venice,2025-10-01 16:00:00,2025-10-01 16:02:00,35,0
T0026,Broadway / Pico,2025-10-01 16:01:00,2025-10-01 16:03:00,41,8
T0026,Broadway / 12th,2025-10-01 16:02:00,2025-10-01 16:04:00,33,45
T0026,Broadway / Olympic,2025-10-01 16:04:00,2025-10-01 16:06:00,15,18
T0026,Broadway / 8th,2025-10-01 16:05:00,2025-10-01 16:07:00,27,16
T0026,Broadway / 7th,2025-10-01 16:06:00,2025-10-01 16:10:00,32,39
T0026,Broadway / 5th,2025-10-01 16:07:00,2025-10-01 16:11:00,12,13
T0026,Broadway / 2nd,2025-10-01 16:09:00,2025-10-01 16:14:00,17,40
T0026,Broadway / 1st,2025-10-01 16:10:00,2025-10-01 16:15:00,25,15
T0026,Broadway / Arcadia,2025-10-01 16:11:00,2025-10-01 16:16:00,47,28
T0026,Cesar E Chavez / Broadway,2025-10-01 16:13:00,2025-10-01 16:18:00,41,8
T0026,Cesar E Chavez / Grand,2025-10-01 16:14:00,2025-10-01 16:19:00,43,13
T0026,Sunset / Figueroa,2025-10-01 16:15:00,2025-10-01 16:20:00,32,11
T0026,Sunset / Beaudry,2025-10-01 16:16:00,2025-10-01 16:21:00,27,19
T0026,Sunset / Marion,2025-10-01 16:16:00,2025-10-01 16:21:00,44,42
T0026,Sunset / Vin Scully - Dodger Stadium,2025-10-01 16:17:00,2025-10-01 16:22:00,23,21
T0026,Sunset / Douglas,2025-10-01 16:18:00,2025-10-01 16:23:00,32,12
T0026,Sunset / Portia,2025-10-01 16:18:00,2025-10-01 16:23:00,44,30
T0026,Sunset / Echo Park,2025-10-01 16:19:00,2025-10-01 16:24:00,25,19
T0026,Sunset / Park,2025-10-01 16:20:00,2025-10-01 16:25:00,47,29
T0026,Sunset / Alvarado,2025-10-01 16:20:00,2025-10-01 16:25:00,0,14
T0027,Broadway / Venice,2025-10-01 17:00:00,2025-10-01 17:00:00,18,0
T0027,Broadway / Pico,2025-10-01 17:01:00,2025-10-01 17:06:00,47,13
T0027,Broadway / 12th,2025-10-01 17:02:00,2025-10-01 17:09:00,50,35
T0027,Broadway / Olympic,2025-10-01 17:04:00,2025-10-01 17:12:00,12,13
T0027,Broadway / 8th,2025-10-01 17:05:00,2025-10-01 17:14:00,35,8
T0027,Broadway / 7th,2025-10-01 17:06:00,2025-10-01 17:15:00,23,17
T0027,Broadway / 5th,2025-10-01 17:07:00,2025-10-01 17:16:00,18,16
T0027,Broadway / 2nd,2025-10-01 17:09:00,2025-10-01 17:18:00,41,7
T0027,Broadway / 1st,2025-10-01 17:10:00,2025-10-01 17:19:00,26,13
T0027,Broadway / Arcadia,2025-10-01 17:11:00,2025-10-01 17:20:00,14,12
T0027,Cesar E Chavez / Broadway,2025-10-01 17:13:00,2025-10-01 17:22:00,50,40
T0027,Cesar E Chavez / Grand,2025-10-01 17:14:00,2025-10-01 17:23:00,22,10
T0027,Sunset / Figueroa,2025-10-01 17:15:00,2025-10-01 17:25:00,26,11
T0027,Sunset / Beaudry,2025-10-01 17:16:00,2025-10-01 17:26:00,29,34
T0027,Sunset / Marion,2025-10-01 17:16:00,2025-10-01 17:26:00,16,22
T0027,Sunset / Vin Scully - Dodger Stadium,2025-10-01 17:17:00,2025-10-01 17:27:00,11,23
T0027,Sunset / Douglas,2025-10-01 17:18:00,2025-10-01 17:28:00,47,26
T0027,Sunset / Portia,2025-10-01 17:18:00,2025-10-01 17:28:00,31,31
T0027,Sunset / Echo Park,2025-10-01 17:19:00,2025-10-01 17:29:00,30,29
T0027,Sunset / Park,2025-10-01 17:20:00,2025-10-01 17:31:00,24,38
T0027,Sunset / Alvarado,2025-10-01 17:20:00,2025-10-01 17:33:00,0,25
T0028,Broadway / Venice,2025-10-01 18:00:00,2025-10-01 18:00:00,44,0
T0028,Broadway / Pico,2025-10-01 18:01:00,2025-10-01 18:01:00,12,21
T0028,Broadway / 12th,2025-10-01 18:02:00,2025-10-01 18:02:00,45,30
T0028,Broadway / Olympic,2025-10-01 18:04:00,2025-10-01 18:04:00,50,25
T0028,Broadway / 8th,2025-10-01 18:05:00,2025-10-01 18:05:00,27,10
T0028,Broadway / 7th,2025-10-01 18:06:00,2025-10-01 18:06:00,45,29
T0028,Broadway / 5th,2025-10-01 18:07:00,2025-10-01 18:07:00,27,20
T0028,Broadway / 2nd,2025-10-01 18:09:00,2025-10-01 18:09:00,26,24
T0028,Broadway / 1st,2025-10-01 18:10:00,2025-10-01 18:10:00,31,14
T0028,Broadway / Arcadia,2025-10-01 18:11:00,2025-10-01 18:11:00,20,14
T0028,Cesar E Chavez / Broadway,2025-10-01 18:13:00,2025-10-01 18:13:00,45,45
T0028,Cesar E Chavez / Grand,2025-10-01 18:14:00,2025-10-01 18:14:00,45,35
T0028,Sunset / Figueroa,2025-10-01 18:15:00,2025-10-01 18:15:00,17,43
T0028,Sunset / Beaudry,2025-10-01 18:16:00,2025-10-01 18:16:00,30,14
T0028,Sunset / Marion,2025-10-01 18:16:00,2025-10-01 18:16:00,26,45
T0028,Sunset / Vin Scully - Dodger Stadium,2025-10-01 18:17:00,2025-10-01 18:17:00,46,20
T0028,Sunset / Douglas,2025-10-01 18:18:00,2025-10-01 18:18:00,22,13
T0028,Sunset / Portia,2025-10-01 18:18:00,2025-10-01 18:19:00,12,5
T0028,Sunset / Echo Park,2025-10-01 18:19:00,2025-10-01 18:20:00,42,45
T0028,Sunset / Park,2025-10-01 18:20:00,2025-10-01 18:21:00,14,20
T0028,Sunset / Alvarado,2025-10-01 18:20:00,2025-10-01 18:21:00,0,7
T0029,Broadway / Venice,2025-10-01 19:00:00,2025-10-01 19:00:00,25,0
T0029,Broadway / Pico,2025-10-01 19:01:00,2025-10-01 19:01:00,11,18
T0029,Broadway / 12th,2025-10-01 19:02:00,2025-10-01 19:03:00,33,9
T0029,Broadway / Olympic,2025-10-01 19:04:00,2025-10-01 19:06:00,39,24
T0029,Broadway / 8th,2025-10-01 19:05:00,2025-10-01 19:07:00,46,7
T0029,Broadway / 7th,2025-10-01 19:06:00,2025-10-01 19:08:00,36,24
T0029,Broadway / 5th,2025-10-01 19:07:00,2025-10-01 19:09:00,18,18
T0029,Broadway / 2nd,2025-10-01 19:09:00,2025-10-01 19:11:00,25,44
T0029,Broadway / 1st,2025-10-01 19:10:00,2025-10-01 19:12:00,41,19
T0029,Broadway / Arcadia,2025-10-01 19:11:00,2025-10-01 19:13:00,49,13
T0029,Cesar E Chavez / Broadway,2025-10-01 19:13:00,2025-10-01 19:15:00,27,28
T0029,Cesar E Chavez / Grand,2025-10-01 19:14:00,2025-10-01 19:16:00,47,32
T0029,Sunset / Figueroa,2025-10-01 19:15:00,2025-10-01 19:17:00,33,23
T0029,Sunset / Beaudry,2025-10-01 19:16:00,2025-10-01 19:18:00,17,42
T0029,Sunset / Marion,2025-10-01 19:16:00,2025-10-01 19:18:00,19,44
T0029,Sunset / Vin Scully - Dodger Stadium,2025-10-01 19:17:00,2025-10-01 19:19:00,17,45
T0029,Sunset / Douglas,2025-10-01 19:18:00,2025-10-01 19:20:00,37,25
T0029,Sunset / Portia,2025-10-01 19:18:00,2025-10-01 19:20:00,47,6
T0029,Sunset / Echo Park,2025-10-01 19:19:00,2025-10-01 19:21:00,17,12
T0029,Sunset / Park,2025-10-01 19:20:00,2025-10-01 19:22:00,34,38
T0029,Sunset / Alvarado,2025-10-01 19:20:00,2025-10-01 19:22:00,0,28
T0030,Broadway / Venice,2025-10-01 20:00:00,2025-10-01 20:00:00,37,0
T0030,Broadway / Pico,2025-10-01 20:01:00,2025-10-01 20:01:00,43,33
T0030,Broadway / 12th,2025-10-01 20:02:00,2025-10-01 20:04:00,33,28
T0030,Broadway / Olympic,2025-10-01 20:04:00,2025-10-01 20:06:00,18,37
T0030,Broadway / 8th,2025-10-01 20:05:00,2025-10-01 20:07:00,35,41
T0030,Broadway / 7th,2025-10-01 20:06:00,2025-10-01 20:08:00,47,10
T0030,Broadway / 5th,2025-10-01 20:07:00,2025-10-01 20:11:00,38,13
T0030,Broadway / 2nd,2025-10-01 20:09:00,2025-10-01 20:13:00,15,41
T0030,Broadway / 1st,2025-10-01 20:10:00,2025-10-01 20:14:00,37,10
T0030,Broadway / Arcadia,2025-10-01 20:11:00,2025-10-01 20:15:00,19,13
T0030,Cesar E Chavez / Broadway,2025-10-01 20:13:00,2025-10-01 20:18:00,25,22
T0030,Cesar E Chavez / Grand,2025-10-01 20:14:00,2025-10-01 20:19:00,32,18
T0030,Sunset / Figueroa,2025-10-01 20:15:00,2025-10-01 20:20:00,39,13
